date,fund_id,fund_name,category,shariah_compliant,nav
2023-03-28,F003,Meezan Cash Fund,Money Market,True,11.9028
2023-03-29,F003,Meezan Cash Fund,Money Market,True,11.9245
2023-03-30,F003,Meezan Cash Fund,Money Market,True,11.937
2023-03-31,F003,Meezan Cash Fund,Money Market,True,11.9355
2023-04-03,F003,Meezan Cash Fund,Money Market,True,11.9379
2023-04-04,F003,Meezan Cash Fund,Money Market,True,11.9288
2023-04-05,F003,Meezan Cash Fund,Money Market,True,11.9472
2023-04-06,F003,Meezan Cash Fund,Money Market,True,11.9674
2023-04-07,F003,Meezan Cash Fund,Money Market,True,11.9711
2023-04-10,F003,Meezan Cash Fund,Money Market,True,11.9831
2023-04-11,F003,Meezan Cash Fund,Money Market,True,11.9869
2023-04-12,F003,Meezan Cash Fund,Money Market,True,11.9762
2023-04-13,F003,Meezan Cash Fund,Money Market,True,11.9744
2023-04-14,F003,Meezan Cash Fund,Money Market,True,11.9779
2023-04-17,F003,Meezan Cash Fund,Money Market,True,11.9757
2023-04-18,F003,Meezan Cash Fund,Money Market,True,11.9757
2023-04-19,F003,Meezan Cash Fund,Money Market,True,11.977
2023-04-20,F003,Meezan Cash Fund,Money Market,True,11.9784
2023-04-21,F003,Meezan Cash Fund,Money Market,True,11.981
2023-04-24,F003,Meezan Cash Fund,Money Market,True,11.973
2023-04-25,F003,Meezan Cash Fund,Money Market,True,11.9683
2023-04-26,F003,Meezan Cash Fund,Money Market,True,11.9582
2023-04-27,F003,Meezan Cash Fund,Money Market,True,11.9697
2023-04-28,F003,Meezan Cash Fund,Money Market,True,11.9517
2023-05-01,F003,Meezan Cash Fund,Money Market,True,11.9649
2023-05-02,F003,Meezan Cash Fund,Money Market,True,11.9803
2023-05-03,F003,Meezan Cash Fund,Money Market,True,11.9795
2023-05-04,F003,Meezan Cash Fund,Money Market,True,11.9567
2023-05-05,F003,Meezan Cash Fund,Money Market,True,11.9554
2023-05-08,F003,Meezan Cash Fund,Money Market,True,11.957
2023-05-09,F003,Meezan Cash Fund,Money Market,True,11.9495
2023-05-10,F003,Meezan Cash Fund,Money Market,True,11.9467
2023-05-11,F003,Meezan Cash Fund,Money Market,True,11.9635
2023-05-12,F003,Meezan Cash Fund,Money Market,True,11.972
2023-05-15,F003,Meezan Cash Fund,Money Market,True,11.9653
2023-05-16,F003,Meezan Cash Fund,Money Market,True,11.9521
2023-05-17,F003,Meezan Cash Fund,Money Market,True,11.9512
2023-05-18,F003,Meezan Cash Fund,Money Market,True,11.9513
2023-05-19,F003,Meezan Cash Fund,Money Market,True,11.9582
2023-05-22,F003,Meezan Cash Fund,Money Market,True,11.9552
2023-05-23,F003,Meezan Cash Fund,Money Market,True,11.9622
2023-05-24,F003,Meezan Cash Fund,Money Market,True,11.9829
2023-05-25,F003,Meezan Cash Fund,Money Market,True,11.9929
2023-05-26,F003,Meezan Cash Fund,Money Market,True,11.9946
2023-05-29,F003,Meezan Cash Fund,Money Market,True,11.995
2023-05-30,F003,Meezan Cash Fund,Money Market,True,11.9937
2023-05-31,F003,Meezan Cash Fund,Money Market,True,12.0072
2023-06-01,F003,Meezan Cash Fund,Money Market,True,12.0034
2023-06-02,F003,Meezan Cash Fund,Money Market,True,12.0059
2023-06-05,F003,Meezan Cash Fund,Money Market,True,12.0086
2023-06-06,F003,Meezan Cash Fund,Money Market,True,12.0059
2023-06-07,F003,Meezan Cash Fund,Money Market,True,11.9949
2023-06-08,F003,Meezan Cash Fund,Money Market,True,12.0002
2023-06-09,F003,Meezan Cash Fund,Money Market,True,12.0018
2023-06-12,F003,Meezan Cash Fund,Money Market,True,12.0087
2023-06-13,F003,Meezan Cash Fund,Money Market,True,12.0058
2023-06-14,F003,Meezan Cash Fund,Money Market,True,12.0196
2023-06-15,F003,Meezan Cash Fund,Money Market,True,12.0134
2023-06-16,F003,Meezan Cash Fund,Money Market,True,12.032
2023-06-19,F003,Meezan Cash Fund,Money Market,True,12.0173
2023-06-20,F003,Meezan Cash Fund,Money Market,True,12.0237
2023-06-21,F003,Meezan Cash Fund,Money Market,True,12.0304
2023-06-22,F003,Meezan Cash Fund,Money Market,True,12.0249
2023-06-23,F003,Meezan Cash Fund,Money Market,True,12.0312
2023-06-26,F003,Meezan Cash Fund,Money Market,True,12.0456
2023-06-27,F003,Meezan Cash Fund,Money Market,True,12.0265
2023-06-28,F003,Meezan Cash Fund,Money Market,True,12.0335
2023-06-29,F003,Meezan Cash Fund,Money Market,True,12.0116
2023-06-30,F003,Meezan Cash Fund,Money Market,True,12.0045
2023-07-03,F003,Meezan Cash Fund,Money Market,True,12.0223
2023-07-04,F003,Meezan Cash Fund,Money Market,True,12.0189
2023-07-05,F003,Meezan Cash Fund,Money Market,True,12.0098
2023-07-06,F003,Meezan Cash Fund,Money Market,True,12.01
2023-07-07,F003,Meezan Cash Fund,Money Market,True,12.032
2023-07-10,F003,Meezan Cash Fund,Money Market,True,12.0166
2023-07-11,F003,Meezan Cash Fund,Money Market,True,12.0086
2023-07-12,F003,Meezan Cash Fund,Money Market,True,12.0252
2023-07-13,F003,Meezan Cash Fund,Money Market,True,12.0452
2023-07-14,F003,Meezan Cash Fund,Money Market,True,12.0464
2023-07-17,F003,Meezan Cash Fund,Money Market,True,12.0366
2023-07-18,F003,Meezan Cash Fund,Money Market,True,12.059
2023-07-19,F003,Meezan Cash Fund,Money Market,True,12.0765
2023-07-20,F003,Meezan Cash Fund,Money Market,True,12.0853
2023-07-21,F003,Meezan Cash Fund,Money Market,True,12.0796
2023-07-24,F003,Meezan Cash Fund,Money Market,True,12.0813
2023-07-25,F003,Meezan Cash Fund,Money Market,True,12.0819
2023-07-26,F003,Meezan Cash Fund,Money Market,True,12.0873
2023-07-27,F003,Meezan Cash Fund,Money Market,True,12.1035
2023-07-28,F003,Meezan Cash Fund,Money Market,True,12.1142
2023-07-31,F003,Meezan Cash Fund,Money Market,True,12.1059
2023-08-01,F003,Meezan Cash Fund,Money Market,True,12.1214
2023-08-02,F003,Meezan Cash Fund,Money Market,True,12.1266
2023-08-03,F003,Meezan Cash Fund,Money Market,True,12.1355
2023-08-04,F003,Meezan Cash Fund,Money Market,True,12.1519
2023-08-07,F003,Meezan Cash Fund,Money Market,True,12.1433
2023-08-08,F003,Meezan Cash Fund,Money Market,True,12.1451
2023-08-09,F003,Meezan Cash Fund,Money Market,True,12.1421
2023-08-10,F003,Meezan Cash Fund,Money Market,True,12.1291
2023-08-11,F003,Meezan Cash Fund,Money Market,True,12.1347
2023-08-14,F003,Meezan Cash Fund,Money Market,True,12.1612
2023-08-15,F003,Meezan Cash Fund,Money Market,True,12.1455
2023-08-16,F003,Meezan Cash Fund,Money Market,True,12.1474
2023-08-17,F003,Meezan Cash Fund,Money Market,True,12.1558
2023-08-18,F003,Meezan Cash Fund,Money Market,True,12.1592
2023-08-21,F003,Meezan Cash Fund,Money Market,True,12.1603
2023-08-22,F003,Meezan Cash Fund,Money Market,True,12.1498
2023-08-23,F003,Meezan Cash Fund,Money Market,True,12.1543
2023-08-24,F003,Meezan Cash Fund,Money Market,True,12.1491
2023-08-25,F003,Meezan Cash Fund,Money Market,True,12.13
2023-08-28,F003,Meezan Cash Fund,Money Market,True,12.1438
2023-08-29,F003,Meezan Cash Fund,Money Market,True,12.1553
2023-08-30,F003,Meezan Cash Fund,Money Market,True,12.158
2023-08-31,F003,Meezan Cash Fund,Money Market,True,12.1624
2023-09-01,F003,Meezan Cash Fund,Money Market,True,12.175
2023-09-04,F003,Meezan Cash Fund,Money Market,True,12.1794
2023-09-05,F003,Meezan Cash Fund,Money Market,True,12.1904
2023-09-06,F003,Meezan Cash Fund,Money Market,True,12.1897
2023-09-07,F003,Meezan Cash Fund,Money Market,True,12.2047
2023-09-08,F003,Meezan Cash Fund,Money Market,True,12.21
2023-09-11,F003,Meezan Cash Fund,Money Market,True,12.2141
2023-09-12,F003,Meezan Cash Fund,Money Market,True,12.2039
2023-09-13,F003,Meezan Cash Fund,Money Market,True,12.2089
2023-09-14,F003,Meezan Cash Fund,Money Market,True,12.203
2023-09-15,F003,Meezan Cash Fund,Money Market,True,12.1989
2023-09-18,F003,Meezan Cash Fund,Money Market,True,12.1932
2023-09-19,F003,Meezan Cash Fund,Money Market,True,12.185
2023-09-20,F003,Meezan Cash Fund,Money Market,True,12.2079
2023-09-21,F003,Meezan Cash Fund,Money Market,True,12.2231
2023-09-22,F003,Meezan Cash Fund,Money Market,True,12.244
2023-09-25,F003,Meezan Cash Fund,Money Market,True,12.2343
2023-09-26,F003,Meezan Cash Fund,Money Market,True,12.2372
2023-09-27,F003,Meezan Cash Fund,Money Market,True,12.2267
2023-09-28,F003,Meezan Cash Fund,Money Market,True,12.2221
2023-09-29,F003,Meezan Cash Fund,Money Market,True,12.2153
2023-10-02,F003,Meezan Cash Fund,Money Market,True,12.2296
2023-10-03,F003,Meezan Cash Fund,Money Market,True,12.228
2023-10-04,F003,Meezan Cash Fund,Money Market,True,12.2406
2023-10-05,F003,Meezan Cash Fund,Money Market,True,12.2487
2023-10-06,F003,Meezan Cash Fund,Money Market,True,12.2735
2023-10-09,F003,Meezan Cash Fund,Money Market,True,12.2612
2023-10-10,F003,Meezan Cash Fund,Money Market,True,12.2757
2023-10-11,F003,Meezan Cash Fund,Money Market,True,12.2892
2023-10-12,F003,Meezan Cash Fund,Money Market,True,12.2819
2023-10-13,F003,Meezan Cash Fund,Money Market,True,12.294
2023-10-16,F003,Meezan Cash Fund,Money Market,True,12.2995
2023-10-17,F003,Meezan Cash Fund,Money Market,True,12.2995
2023-10-18,F003,Meezan Cash Fund,Money Market,True,12.2936
2023-10-19,F003,Meezan Cash Fund,Money Market,True,12.2887
2023-10-20,F003,Meezan Cash Fund,Money Market,True,12.3111
2023-10-23,F003,Meezan Cash Fund,Money Market,True,12.3133
2023-10-24,F003,Meezan Cash Fund,Money Market,True,12.3232
2023-10-25,F003,Meezan Cash Fund,Money Market,True,12.3176
2023-10-26,F003,Meezan Cash Fund,Money Market,True,12.3122
2023-10-27,F003,Meezan Cash Fund,Money Market,True,12.325
2023-10-30,F003,Meezan Cash Fund,Money Market,True,12.314
2023-10-31,F003,Meezan Cash Fund,Money Market,True,12.3121
2023-11-01,F003,Meezan Cash Fund,Money Market,True,12.3146
2023-11-02,F003,Meezan Cash Fund,Money Market,True,12.3179
2023-11-03,F003,Meezan Cash Fund,Money Market,True,12.3184
2023-11-06,F003,Meezan Cash Fund,Money Market,True,12.3245
2023-11-07,F003,Meezan Cash Fund,Money Market,True,12.3336
2023-11-08,F003,Meezan Cash Fund,Money Market,True,12.343
2023-11-09,F003,Meezan Cash Fund,Money Market,True,12.3355
2023-11-10,F003,Meezan Cash Fund,Money Market,True,12.3349
2023-11-13,F003,Meezan Cash Fund,Money Market,True,12.3489
2023-11-14,F003,Meezan Cash Fund,Money Market,True,12.36
2023-11-15,F003,Meezan Cash Fund,Money Market,True,12.3487
2023-11-16,F003,Meezan Cash Fund,Money Market,True,12.3544
2023-11-17,F003,Meezan Cash Fund,Money Market,True,12.337
2023-11-20,F003,Meezan Cash Fund,Money Market,True,12.3397
2023-11-21,F003,Meezan Cash Fund,Money Market,True,12.3607
2023-11-22,F003,Meezan Cash Fund,Money Market,True,12.3535
2023-11-23,F003,Meezan Cash Fund,Money Market,True,12.3475
2023-11-24,F003,Meezan Cash Fund,Money Market,True,12.3573
2023-11-27,F003,Meezan Cash Fund,Money Market,True,12.3442
2023-11-28,F003,Meezan Cash Fund,Money Market,True,12.3402
2023-11-29,F003,Meezan Cash Fund,Money Market,True,12.3483
2023-11-30,F003,Meezan Cash Fund,Money Market,True,12.3443
2023-12-01,F003,Meezan Cash Fund,Money Market,True,12.3442
2023-12-04,F003,Meezan Cash Fund,Money Market,True,12.3537
2023-12-05,F003,Meezan Cash Fund,Money Market,True,12.3601
2023-12-06,F003,Meezan Cash Fund,Money Market,True,12.365
2023-12-07,F003,Meezan Cash Fund,Money Market,True,12.3639
2023-12-08,F003,Meezan Cash Fund,Money Market,True,12.3697
2023-12-11,F003,Meezan Cash Fund,Money Market,True,12.3707
2023-12-12,F003,Meezan Cash Fund,Money Market,True,12.3775
2023-12-13,F003,Meezan Cash Fund,Money Market,True,12.3748
2023-12-14,F003,Meezan Cash Fund,Money Market,True,12.3752
2023-12-15,F003,Meezan Cash Fund,Money Market,True,12.3677
2023-12-18,F003,Meezan Cash Fund,Money Market,True,12.3695
2023-12-19,F003,Meezan Cash Fund,Money Market,True,12.3637
2023-12-20,F003,Meezan Cash Fund,Money Market,True,12.3549
2023-12-21,F003,Meezan Cash Fund,Money Market,True,12.3597
2023-12-22,F003,Meezan Cash Fund,Money Market,True,12.3641
2023-12-25,F003,Meezan Cash Fund,Money Market,True,12.374
2023-12-26,F003,Meezan Cash Fund,Money Market,True,12.372
2023-12-27,F003,Meezan Cash Fund,Money Market,True,12.3783
2023-12-28,F003,Meezan Cash Fund,Money Market,True,12.3859
2023-12-29,F003,Meezan Cash Fund,Money Market,True,12.3926
2024-01-01,F003,Meezan Cash Fund,Money Market,True,12.3866
2024-01-02,F003,Meezan Cash Fund,Money Market,True,12.3903
2024-01-03,F003,Meezan Cash Fund,Money Market,True,12.3962
2024-01-04,F003,Meezan Cash Fund,Money Market,True,12.3985
2024-01-05,F003,Meezan Cash Fund,Money Market,True,12.38
2024-01-08,F003,Meezan Cash Fund,Money Market,True,12.3838
2024-01-09,F003,Meezan Cash Fund,Money Market,True,12.408
2024-01-10,F003,Meezan Cash Fund,Money Market,True,12.4066
2024-01-11,F003,Meezan Cash Fund,Money Market,True,12.4016
2024-01-12,F003,Meezan Cash Fund,Money Market,True,12.4076
2024-01-15,F003,Meezan Cash Fund,Money Market,True,12.4129
2024-01-16,F003,Meezan Cash Fund,Money Market,True,12.427
2024-01-17,F003,Meezan Cash Fund,Money Market,True,12.4167
2024-01-18,F003,Meezan Cash Fund,Money Market,True,12.4262
2024-01-19,F003,Meezan Cash Fund,Money Market,True,12.4343
2024-01-22,F003,Meezan Cash Fund,Money Market,True,12.4351
2024-01-23,F003,Meezan Cash Fund,Money Market,True,12.4408
2024-01-24,F003,Meezan Cash Fund,Money Market,True,12.4532
2024-01-25,F003,Meezan Cash Fund,Money Market,True,12.4642
2024-01-26,F003,Meezan Cash Fund,Money Market,True,12.455
2024-01-29,F003,Meezan Cash Fund,Money Market,True,12.4654
2024-01-30,F003,Meezan Cash Fund,Money Market,True,12.467
2024-01-31,F003,Meezan Cash Fund,Money Market,True,12.47
2024-02-01,F003,Meezan Cash Fund,Money Market,True,12.473
2024-02-02,F003,Meezan Cash Fund,Money Market,True,12.4737
2024-02-05,F003,Meezan Cash Fund,Money Market,True,12.4879
2024-02-06,F003,Meezan Cash Fund,Money Market,True,12.4893
2024-02-07,F003,Meezan Cash Fund,Money Market,True,12.4803
2024-02-08,F003,Meezan Cash Fund,Money Market,True,12.4787
2024-02-09,F003,Meezan Cash Fund,Money Market,True,12.4827
2024-02-12,F003,Meezan Cash Fund,Money Market,True,12.4972
2024-02-13,F003,Meezan Cash Fund,Money Market,True,12.5055
2024-02-14,F003,Meezan Cash Fund,Money Market,True,12.4992
2024-02-15,F003,Meezan Cash Fund,Money Market,True,12.5263
2024-02-16,F003,Meezan Cash Fund,Money Market,True,12.5312
2024-02-19,F003,Meezan Cash Fund,Money Market,True,12.5463
2024-02-20,F003,Meezan Cash Fund,Money Market,True,12.547
2024-02-21,F003,Meezan Cash Fund,Money Market,True,12.5546
2024-02-22,F003,Meezan Cash Fund,Money Market,True,12.5653
2024-02-23,F003,Meezan Cash Fund,Money Market,True,12.5798
2024-02-26,F003,Meezan Cash Fund,Money Market,True,12.5927
2024-02-27,F003,Meezan Cash Fund,Money Market,True,12.6038
2024-02-28,F003,Meezan Cash Fund,Money Market,True,12.6029
2024-02-29,F003,Meezan Cash Fund,Money Market,True,12.5994
2024-03-01,F003,Meezan Cash Fund,Money Market,True,12.605
2024-03-04,F003,Meezan Cash Fund,Money Market,True,12.6167
2024-03-05,F003,Meezan Cash Fund,Money Market,True,12.6167
2024-03-06,F003,Meezan Cash Fund,Money Market,True,12.6297
2024-03-07,F003,Meezan Cash Fund,Money Market,True,12.6467
2024-03-08,F003,Meezan Cash Fund,Money Market,True,12.6397
2024-03-11,F003,Meezan Cash Fund,Money Market,True,12.6335
2024-03-12,F003,Meezan Cash Fund,Money Market,True,12.6343
2024-03-13,F003,Meezan Cash Fund,Money Market,True,12.6397
2024-03-14,F003,Meezan Cash Fund,Money Market,True,12.6367
2024-03-15,F003,Meezan Cash Fund,Money Market,True,12.6526
2024-03-18,F003,Meezan Cash Fund,Money Market,True,12.6592
2024-03-19,F003,Meezan Cash Fund,Money Market,True,12.6619
2024-03-20,F003,Meezan Cash Fund,Money Market,True,12.6496
2024-03-21,F003,Meezan Cash Fund,Money Market,True,12.6386
2024-03-22,F003,Meezan Cash Fund,Money Market,True,12.6437
2024-03-25,F003,Meezan Cash Fund,Money Market,True,12.6244
2024-03-26,F003,Meezan Cash Fund,Money Market,True,12.6369
2024-03-27,F003,Meezan Cash Fund,Money Market,True,12.6376
2024-03-28,F003,Meezan Cash Fund,Money Market,True,12.6726
2024-03-29,F003,Meezan Cash Fund,Money Market,True,12.6983
2024-04-01,F003,Meezan Cash Fund,Money Market,True,12.6988
2024-04-02,F003,Meezan Cash Fund,Money Market,True,12.7
2024-04-03,F003,Meezan Cash Fund,Money Market,True,12.7124
2024-04-04,F003,Meezan Cash Fund,Money Market,True,12.732
2024-04-05,F003,Meezan Cash Fund,Money Market,True,12.7176
2024-04-08,F003,Meezan Cash Fund,Money Market,True,12.7017
2024-04-09,F003,Meezan Cash Fund,Money Market,True,12.6977
2024-04-10,F003,Meezan Cash Fund,Money Market,True,12.7059
2024-04-11,F003,Meezan Cash Fund,Money Market,True,12.7132
2024-04-12,F003,Meezan Cash Fund,Money Market,True,12.7264
2024-04-15,F003,Meezan Cash Fund,Money Market,True,12.7165
2024-04-16,F003,Meezan Cash Fund,Money Market,True,12.6952
2024-04-17,F003,Meezan Cash Fund,Money Market,True,12.7062
2024-04-18,F003,Meezan Cash Fund,Money Market,True,12.7001
2024-04-19,F003,Meezan Cash Fund,Money Market,True,12.6818
2024-04-22,F003,Meezan Cash Fund,Money Market,True,12.6856
2024-04-23,F003,Meezan Cash Fund,Money Market,True,12.6959
2024-04-24,F003,Meezan Cash Fund,Money Market,True,12.697
2024-04-25,F003,Meezan Cash Fund,Money Market,True,12.6946
2024-04-26,F003,Meezan Cash Fund,Money Market,True,12.6953
2024-04-29,F003,Meezan Cash Fund,Money Market,True,12.6938
2024-04-30,F003,Meezan Cash Fund,Money Market,True,12.6824
2024-05-01,F003,Meezan Cash Fund,Money Market,True,12.6774
2024-05-02,F003,Meezan Cash Fund,Money Market,True,12.685
2024-05-03,F003,Meezan Cash Fund,Money Market,True,12.6905
2024-05-06,F003,Meezan Cash Fund,Money Market,True,12.6945
2024-05-07,F003,Meezan Cash Fund,Money Market,True,12.6867
2024-05-08,F003,Meezan Cash Fund,Money Market,True,12.6871
2024-05-09,F003,Meezan Cash Fund,Money Market,True,12.6673
2024-05-10,F003,Meezan Cash Fund,Money Market,True,12.6714
2024-05-13,F003,Meezan Cash Fund,Money Market,True,12.6882
2024-05-14,F003,Meezan Cash Fund,Money Market,True,12.6755
2024-05-15,F003,Meezan Cash Fund,Money Market,True,12.6718
2024-05-16,F003,Meezan Cash Fund,Money Market,True,12.6775
2024-05-17,F003,Meezan Cash Fund,Money Market,True,12.6924
2024-05-20,F003,Meezan Cash Fund,Money Market,True,12.6902
2024-05-21,F003,Meezan Cash Fund,Money Market,True,12.6854
2024-05-22,F003,Meezan Cash Fund,Money Market,True,12.6677
2024-05-23,F003,Meezan Cash Fund,Money Market,True,12.6711
2024-05-24,F003,Meezan Cash Fund,Money Market,True,12.694
2024-05-27,F003,Meezan Cash Fund,Money Market,True,12.6991
2024-05-28,F003,Meezan Cash Fund,Money Market,True,12.7012
2024-05-29,F003,Meezan Cash Fund,Money Market,True,12.7068
2024-05-30,F003,Meezan Cash Fund,Money Market,True,12.7089
2024-05-31,F003,Meezan Cash Fund,Money Market,True,12.703
2024-06-03,F003,Meezan Cash Fund,Money Market,True,12.7136
2024-06-04,F003,Meezan Cash Fund,Money Market,True,12.7182
2024-06-05,F003,Meezan Cash Fund,Money Market,True,12.7207
2024-06-06,F003,Meezan Cash Fund,Money Market,True,12.713
2024-06-07,F003,Meezan Cash Fund,Money Market,True,12.7286
2024-06-10,F003,Meezan Cash Fund,Money Market,True,12.7376
2024-06-11,F003,Meezan Cash Fund,Money Market,True,12.7343
2024-06-12,F003,Meezan Cash Fund,Money Market,True,12.7468
2024-06-13,F003,Meezan Cash Fund,Money Market,True,12.744
2024-06-14,F003,Meezan Cash Fund,Money Market,True,12.7383
2024-06-17,F003,Meezan Cash Fund,Money Market,True,12.7329
2024-06-18,F003,Meezan Cash Fund,Money Market,True,12.7171
2024-06-19,F003,Meezan Cash Fund,Money Market,True,12.7242
2024-06-20,F003,Meezan Cash Fund,Money Market,True,12.7079
2024-06-21,F003,Meezan Cash Fund,Money Market,True,12.6977
2024-06-24,F003,Meezan Cash Fund,Money Market,True,12.6789
2024-06-25,F003,Meezan Cash Fund,Money Market,True,12.6803
2024-06-26,F003,Meezan Cash Fund,Money Market,True,12.681
2024-06-27,F003,Meezan Cash Fund,Money Market,True,12.68
2024-06-28,F003,Meezan Cash Fund,Money Market,True,12.6717
2024-07-01,F003,Meezan Cash Fund,Money Market,True,12.6621
2024-07-02,F003,Meezan Cash Fund,Money Market,True,12.6691
2024-07-03,F003,Meezan Cash Fund,Money Market,True,12.6658
2024-07-04,F003,Meezan Cash Fund,Money Market,True,12.6713
2024-07-05,F003,Meezan Cash Fund,Money Market,True,12.6646
2024-07-08,F003,Meezan Cash Fund,Money Market,True,12.6687
2024-07-09,F003,Meezan Cash Fund,Money Market,True,12.6842
2024-07-10,F003,Meezan Cash Fund,Money Market,True,12.6924
2024-07-11,F003,Meezan Cash Fund,Money Market,True,12.6905
2024-07-12,F003,Meezan Cash Fund,Money Market,True,12.6954
2024-07-15,F003,Meezan Cash Fund,Money Market,True,12.6953
2024-07-16,F003,Meezan Cash Fund,Money Market,True,12.6976
2024-07-17,F003,Meezan Cash Fund,Money Market,True,12.6966
2024-07-18,F003,Meezan Cash Fund,Money Market,True,12.6972
2024-07-19,F003,Meezan Cash Fund,Money Market,True,12.7017
2024-07-22,F003,Meezan Cash Fund,Money Market,True,12.6939
2024-07-23,F003,Meezan Cash Fund,Money Market,True,12.6858
2024-07-24,F003,Meezan Cash Fund,Money Market,True,12.674
2024-07-25,F003,Meezan Cash Fund,Money Market,True,12.6601
2024-07-26,F003,Meezan Cash Fund,Money Market,True,12.65
2024-07-29,F003,Meezan Cash Fund,Money Market,True,12.6539
2024-07-30,F003,Meezan Cash Fund,Money Market,True,12.6471
2024-07-31,F003,Meezan Cash Fund,Money Market,True,12.6546
2024-08-01,F003,Meezan Cash Fund,Money Market,True,12.6573
2024-08-02,F003,Meezan Cash Fund,Money Market,True,12.6396
2024-08-05,F003,Meezan Cash Fund,Money Market,True,12.6485
2024-08-06,F003,Meezan Cash Fund,Money Market,True,12.659
2024-08-07,F003,Meezan Cash Fund,Money Market,True,12.6512
2024-08-08,F003,Meezan Cash Fund,Money Market,True,12.6577
2024-08-09,F003,Meezan Cash Fund,Money Market,True,12.6513
2024-08-12,F003,Meezan Cash Fund,Money Market,True,12.6546
2024-08-13,F003,Meezan Cash Fund,Money Market,True,12.6441
2024-08-14,F003,Meezan Cash Fund,Money Market,True,12.6282
2024-08-15,F003,Meezan Cash Fund,Money Market,True,12.6266
2024-08-16,F003,Meezan Cash Fund,Money Market,True,12.6276
2024-08-19,F003,Meezan Cash Fund,Money Market,True,12.6259
2024-08-20,F003,Meezan Cash Fund,Money Market,True,12.6162
2024-08-21,F003,Meezan Cash Fund,Money Market,True,12.6144
2024-08-22,F003,Meezan Cash Fund,Money Market,True,12.6194
2024-08-23,F003,Meezan Cash Fund,Money Market,True,12.6212
2024-08-26,F003,Meezan Cash Fund,Money Market,True,12.6254
2024-08-27,F003,Meezan Cash Fund,Money Market,True,12.6209
2024-08-28,F003,Meezan Cash Fund,Money Market,True,12.635
2024-08-29,F003,Meezan Cash Fund,Money Market,True,12.6253
2024-08-30,F003,Meezan Cash Fund,Money Market,True,12.6325
2024-09-02,F003,Meezan Cash Fund,Money Market,True,12.6468
2024-09-03,F003,Meezan Cash Fund,Money Market,True,12.6539
2024-09-04,F003,Meezan Cash Fund,Money Market,True,12.6541
2024-09-05,F003,Meezan Cash Fund,Money Market,True,12.6511
2024-09-06,F003,Meezan Cash Fund,Money Market,True,12.6638
2024-09-09,F003,Meezan Cash Fund,Money Market,True,12.6517
2024-09-10,F003,Meezan Cash Fund,Money Market,True,12.6441
2024-09-11,F003,Meezan Cash Fund,Money Market,True,12.6424
2024-09-12,F003,Meezan Cash Fund,Money Market,True,12.6572
2024-09-13,F003,Meezan Cash Fund,Money Market,True,12.6633
2024-09-16,F003,Meezan Cash Fund,Money Market,True,12.6558
2024-09-17,F003,Meezan Cash Fund,Money Market,True,12.6549
2024-09-18,F003,Meezan Cash Fund,Money Market,True,12.651
2024-09-19,F003,Meezan Cash Fund,Money Market,True,12.6461
2024-09-20,F003,Meezan Cash Fund,Money Market,True,12.6583
2024-09-23,F003,Meezan Cash Fund,Money Market,True,12.6466
2024-09-24,F003,Meezan Cash Fund,Money Market,True,12.6652
2024-09-25,F003,Meezan Cash Fund,Money Market,True,12.6759
2024-09-26,F003,Meezan Cash Fund,Money Market,True,12.6892
2024-09-27,F003,Meezan Cash Fund,Money Market,True,12.6868
2024-09-30,F003,Meezan Cash Fund,Money Market,True,12.6876
2024-10-01,F003,Meezan Cash Fund,Money Market,True,12.6753
2024-10-02,F003,Meezan Cash Fund,Money Market,True,12.6723
2024-10-03,F003,Meezan Cash Fund,Money Market,True,12.6795
2024-10-04,F003,Meezan Cash Fund,Money Market,True,12.695
2024-10-07,F003,Meezan Cash Fund,Money Market,True,12.686
2024-10-08,F003,Meezan Cash Fund,Money Market,True,12.6846
2024-10-09,F003,Meezan Cash Fund,Money Market,True,12.6853
2024-10-10,F003,Meezan Cash Fund,Money Market,True,12.6735
2024-10-11,F003,Meezan Cash Fund,Money Market,True,12.6817
2024-10-14,F003,Meezan Cash Fund,Money Market,True,12.6767
2024-10-15,F003,Meezan Cash Fund,Money Market,True,12.677
2024-10-16,F003,Meezan Cash Fund,Money Market,True,12.6747
2024-10-17,F003,Meezan Cash Fund,Money Market,True,12.6689
2024-10-18,F003,Meezan Cash Fund,Money Market,True,12.6712
2024-10-21,F003,Meezan Cash Fund,Money Market,True,12.6713
2024-10-22,F003,Meezan Cash Fund,Money Market,True,12.6698
2024-10-23,F003,Meezan Cash Fund,Money Market,True,12.6647
2024-10-24,F003,Meezan Cash Fund,Money Market,True,12.6702
2024-10-25,F003,Meezan Cash Fund,Money Market,True,12.6892
2024-10-28,F003,Meezan Cash Fund,Money Market,True,12.6929
2024-10-29,F003,Meezan Cash Fund,Money Market,True,12.7053
2024-10-30,F003,Meezan Cash Fund,Money Market,True,12.6935
2024-10-31,F003,Meezan Cash Fund,Money Market,True,12.6974
2024-11-01,F003,Meezan Cash Fund,Money Market,True,12.6885
2024-11-04,F003,Meezan Cash Fund,Money Market,True,12.6758
2024-11-05,F003,Meezan Cash Fund,Money Market,True,12.6706
2024-11-06,F003,Meezan Cash Fund,Money Market,True,12.6849
2024-11-07,F003,Meezan Cash Fund,Money Market,True,12.6969
2024-11-08,F003,Meezan Cash Fund,Money Market,True,12.7016
2024-11-11,F003,Meezan Cash Fund,Money Market,True,12.6883
